id,original_id,text,label,is_augmented
11166_bt,11166,Beberapa dokter selalu terlambat dan Anda harus menunggu empat jam. Tidak menyukainya.,negative,True
11205_bt,11205,Kecewa. Karyawan admin klinik kami tidak memenuhi syarat. Saya katakan pada daftar bahwa saya akan berkonsultasi pada masalah keluhan.,negative,True
11222_bt,11222,Dr Franky & Suster Nelly kembali,negative,True
11223_bt,11223,Pengalaman yang luar biasa.,negative,True
11227_bt,11227,"Saya telah menghabiskan tiga hari di ruang begonia, cukup lebar, bersih, dan perawat itu ramah. Namun, toilet tidak tersedia di dalam ruangan, jadi pertimbangkan kamar ganti jika kau ingin lebih nyaman.",negative,True
11260_bt,11260,"Bahkan, saya akan datang ke sini untuk pertama kalinya karena saya ragu-ragu untuk melihat Google ulasan, tapi suami mengatakan bahwa pertama kali mencoba layanan alhamdullian di sini.",negative,True
11270_bt,11270,Lantai enam. Pengobatannya bagus. Dokter dan perawat ramah.,negative,True
11286_bt,11286,Rumah sakit ini nyaman. Layanan juga ramah. Aku datang pada hari Sabtu dan itu kesepian.,negative,True
11298_bt,11298,Aku fisioterapi di sini. Layanan terapi. Oke.,negative,True
11302_bt,11302,"Bad layanan poly gigi, comesil catatan medis disebut hilang, komersial mungkin hilang. Langkah lain 3x konsul hanya untuk menghapus gigi, prosedur langkah dengan layanan yang sama. Semua orang bisa berbeda dengan asuransi.",negative,True
11330_bt,11330,"Tempat ini bersih, layanan sangat ramah.",negative,True
11341_bt,11341,"Jangan tinggal di sini jika Anda tidak ingin menyesal! Aku juga tidak tahu di mana data pasienku. Kurasa itu klarifikasi. Tampaknya mencari pembenaran dan kesalahan. Suamiku dan aku terus mendesak perawat. Tunggu, apa? Tunggu anakku pergi ke tempat yang salah. parahh ni!! sunetotalk ok maaf tapi sudah lama sekali anujib ajib",negative,True
11352_bt,11352,"Perawat yang baik, makanan lezat dan dapat meminta nutrisi,",negative,True
11355_bt,11355,Rumah sakit terkesan dengan suasana lingkungannya. Tapi dilaporkan mundur satu jam untuk alasan medis di tempat lain. Ini jam 2 sore.,negative,True
11356_bt,11356,"Rumah sakit buruk, pintu masuk parkir. Tidak ada yang mencarinya ketika menabrak pintu masuk. Layanan buruk.",negative,True
11358_bt,11358,"Layanan yang bagus, Pak Columbia.",negative,True
11370_bt,11370,"Keluhan telah ditindaklanjuti. Ya. Bukan dua jam. Alih-alih menulis secara implisit meminta pasien.. Ini seharusnya departemen farmasi. Satu orang di depan pegangan, semua pasien yang ingin minum obat dari resep dokter gila. Lihat apa yang terjadi. Sudah kubilang obat akan menunggu sejam. Oke. Tapi tidak ada pikiran farmasi bahwa dokter mengatakan kepada saya akan memiliki diare segera. Tidakkah menurutmu kondisi pasien sedang menunggu obatnya?
Jika kau bilang begitu... Bisa jadi keluarga atau orang lain menunggu. Tidak pernah terpikir olehku bahwa dokter membuat obat itu berarti betapa pentingnya itu. Cobalah apotek yang mengubah pasien. Aku sudah menunggu selama satu jam dan 15 menit. Sampai kau bertanya kapan itu terjadi. Sampai aku menunggu di depan... sampai aku melempar pena begitu keras aku tidak tahan. Sudahlah? Bisakah aku menunggu 12.34.00 jam? Apa yang kau harapkan? Aku pingsan. Disana?",negative,True
11375_bt,11375,"Sekitar 9 4 2013. Aku pergi ke rumah sakit, aku pergi ke rumah sakit untuk operasi ringan.",negative,True
11392_bt,11392,Yang terburuk R. Layanan miniatur paling lambat. Cukup.,negative,True
11400_bt,11400,"Layanan pendaftaran begitu intens. Tidak ada senyum nya. Departemen narkoba sudah menunggu terlalu lama. Untuk pemeriksaan lebih lanjut, itu hanya wawancara. Semacam wawancara.",negative,True
11404_bt,11404,"Hanya dua minggu yang lalu, saya menjalani operasi scc, tapi ketika saya akan operasi, masih sakit, tapi aku masih merasakan sayatan.",negative,True
11411_bt,11411,Para dokter semua baik. Tempat ini bersih karena relatif baru. Pendaftaran dan staf proses sangat tidak efisien! Lalu lintas!,negative,True
11417_bt,11417,"Layanan gid nya buruk.... pengalaman dengan ayah yang tercekik dengan demam batuk. Datang pada hari Minggu pukul 10: 00 pagi, bertanya perawat apa jenis keluhan,",negative,True
11430_bt,11430,"Operasi katarak gratis, membantu dan membantu. Ini hanya perlu dievaluasi untuk antrian ketika Anda ingin beroperasi. Ini sudah di luar kendali. Terakhir kali operasi datang, itu bisa saja lebih awal.",negative,True
11442_bt,11442,Rumah sakit kelas B tapi menunggu hasil pemindaian ct atau biopsi x-ray dll. 2 minggu jika Anda menggunakannya... giliran mandiri dalam cepjs.. Tolong jangan salahkan pasien pemerintah,negative,True
11452_bt,11452,Sudah lama sejak obat Zonk dilemparkan ke sini. Kami juga membayar setiap bulan.,negative,True
11453_bt,11453,Layanan yang bagus dan ramah.,negative,True
11461_bt,11461,"Layanan di bagian kasir pada hari Rabu, 31 Mei, 2023 pm 19.55 tidak ramah, lembek dan sengit. Tentang surat kontrol yang akan difoto untuk belas kasihan. Rm djakarta juga mengapa biaya fotokopi untuk pasien, sehingga ribet bolak-balik prosedur. Kaki sakit harus pergi ke lantai pertama untuk fotokopi. Ini rumah sakit tulang. suck",negative,True
11463_bt,11463,Aku masih di sini. Hati pasien adalah istriku. Tiga hari.,negative,True
11468_bt,11468,Pelayanannya bagus.,negative,True
11485_bt,11485,"Penipuan! Staf buruk! Datang hanya jika Anda siap untuk penderitaan tak berujung, mendapatkan akses ke 5 kali lebih banyak uang daripada yang dibutuhkan di tempat lain!",negative,True
11495_bt,11495,Ini pertama kalinya orang bertanya tentang hal itu.,negative,True
11501_bt,11501,"Staf semua ramah, layanan cepat.",negative,True
11508_bt,11508,Istriku melahirkan anak yang sangat nyaman. Anakku juga mungkin melihat proses kelahiran adiknya.,negative,True
11509_bt,11509,Saya seorang pasien tugas hamba ayahku dirawat di lantai 5. Kesan perawat dari perawat fifi adalah poli febi dan rindu nada rindu dian telah membantu mempersiapkan,negative,True
11511_bt,11511,"Layanan R ramah kepada pasiennya. Ini bukan hanya bangunan yang bagus, ini layanan bintang lima. tetap menjaga rumah sakit tzu chi",negative,True
11513_bt,11513,"Rumah sakit khusus untuk orang yang punya lebih banyak waktu. 1500 sampai 5: 43 masih sejalan. Bahkan jika Anda datang pertama, tidak peduli jika antrian Anda belum tiba. Meskipun nomor sebelum Anda datang jauh setelah Anda.",negative,True
11525_bt,11525,Aku kecewa. Layanan yang sama di rumah sakit. Tidak banyak informasi untuk pasien. Tidak efisien untuk bolak-balik ketika orang sakit.,negative,True
11528_bt,11528,"Yang pertama x nobain rs diserang. X yang pertama juga lahir di R partner menggunakan metode eracs. Dokter di ruang operasi nya ramah ""jadi tekanan itu jelas. Layanan keamanan. Awal di ruang umum, tapi pindah ke ruang VIP. Semua kamar rapi bersih.",negative,True
11535_bt,11535,"Kakakku melahirkan di rumah sakit ini. Pelayanannya sangat baik dari idd ke ruang kelahiran. Aktingnya cepat sc memakai eracs, tidak ada rasa sakit sama sekali. Punya bonus foto bayi yang lucu, jadi tidak perlu membawa bayi ke studio, menyimpan lebih banyak uang. Tingkatkan jasanya untuk dokter dan bidan rsktm",negative,True
11537_bt,11537,Layanan yang bagus. Anakku lahir di sini.,negative,True
11546_bt,11546,"Tuntutan nya baik, serta petugas nya ramah, dan tangkas seperti....)",negative,True
11548_bt,11548,"Rumah sakit yang bagus, seperti mal. semuanya mahal menurut pelayanannya. Perawatan untuk masalah tulang belakang. Aku pernah ke banyak rumah sakit dan tidak cocok. Dia direkomendasikan untuk pengobatan oleh profesor. Dr. Satya dari negara bagian dalam tubuh. Syukurlah dia sembuh.",negative,True
11558_bt,11558,Dari awal pendaftaran sampai akhir pembayaran layanan belum ramah.,negative,True
11574_bt,11574,"Ini adalah kamar Bougenville baru, ruang tamu satu, kelas dua dan vvip. Terima kasih Tuhan untuk semua waktu ini ketika orang tua membutuhkan jatah dan upgrade kelas baik-baik saja. Tim dokter orang tuaku.",negative,True
11575_bt,11575,"Untuk layanan bpjs. Oke. Sungguh, itu tidak layak.",negative,True
11585_bt,11585,"Jadi, sore ini, saudara saya datang ke Ipd dengan kondisi yang telah meludah keluar 2 dan kehilangan mrh msk lwt poly & ga dapat menggunakan bpjs dalam keadaan kondisi darurat, itu benar-benar tidak penting, hanya kondisi yang mematikan yang dapat menggunakan bpjs di sini?
Akhirnya poly & direkomendasikan untuk ipd biaya pribadi, ketika meminta salinan resep harus ditolak atas dasar pembayaran, lebih penting, sistem rumah sakit ini.. Jelas salinan resep tidak ada hubungannya dengan pembayaran dibayar atau tidak? Mengapa Anda tidak membayar biaya pribadi? Kemungkinan pasien baru sekarat dalam pelayanan kali ini ya sm rs. Ini... sangat menyedihkan.",negative,True
11587_bt,11587,Layanan di idd menunggu terlalu lama untuk pdahl untuk masuk. Idd harus ditangani.,negative,True
11599_bt,11599,"Layanan itu buruk, dokter muda tidak punya sopan santun dan tidak percaya pasien sakit. Dokter mudanya meminta tes urin, tapi tidak ada tes darah untuk pasien batuk, itu tidak masuk akal.",negative,True
11602_bt,11602,"Untuk mendapatkan tiket parkir untuk panti jompo jangka panjang, bahkan perawat tidak memiliki kebutuhan informasi untuk melakukan tiket parkir. Penjaga untuk kru parkirnya jelek. Tidak ada informasi juga akhirnya akan bolak-balik.",negative,True
11604_bt,11604,"Layanan farmasi-nya sudah lama tertunda. Hanya ada satu orang di depanmu. Apoteker harus menambahkan lebih, tapi kualitas dokter bagus. Aku benar-benar melihat ke depan untuk obat dari 3: 00 sore ini. Untuk fasilitas pencarian. jadi pusing tidak efektif dan efisien.. Biarkan bintang-bintang bicara.",negative,True
11608_bt,11608,Ini yang murah menurut layanan.,negative,True
11616_bt,11616,"Aku dirawat di Catleya 127 untuk perawatan. Ruangan itu bersih dan nyaman, respon cepat ketika ada panggilan.",negative,True
11644_bt,11644,"Itu tiga kali biaya untuk kembali ke dokter gigi endodonsi, lima orang per hari. Ini juga harus online, sedangkan jika daftar online harus menunggu sekitar setengah bulan baru untuk memiliki slot. Ada petugas yang datang pukul 5: 00 pagi, hanya untuk kenyang, dan ternyata ada tiga slot hadeee, d dhakin dapat membayar.. Kenapa aku harus memakainya? Saran saya adalah untuk pergi ke rumah sakit lain dan mencoba untuk membayar untuk itu.",negative,True
11654_bt,11654,"Apa ceritanya? Tapi jika aku duduk, ada pasien tua berdiri. Aku harus tetap garansi demi antrian.",negative,True
11658_bt,11658,"Sangat kecewa dengan pelayanannya, operasi keponakanku di sana. Ini dijadwalkan untuk kembali ke selang dengan dokter pada hari Selasa 6 Juni, yang sudah ada di sana. Ternyata perawat memiliki jadwal yang salah dan harus kembali lagi hari ini.",negative,True
11678_bt,11678,"Bidan adalah ramah, tempat yang nyaman, kelahiran nyaman, itu bagus untuk dilahirkan di sana.",negative,True
11685_bt,11685,"Fasilitas, kebersihan yang baik.
Perawat harus ditingkatkan lagi.
harus lebih diperiksa ke dalam ruangan.",negative,True
11692_bt,11692,"Layanan tidak ramah, kamar ac tidak selalu diaktifkan, kurangnya koordinasi antara petugas dan petugas jarang di tempat.",negative,True
11712_bt,11712,Kumohon. Ini adalah dokter idd. Coba ganti aksennya.,negative,True
11720_bt,11720,"Maaf aku memberimu bintang 1... karena keamanan sudah kasar selama empat hari. Orang tua sedang dirawat di rumah sakit, tapi hanya malam ini. Lantai 4",negative,True
11721_bt,11721,"Perhotelan layanan, respon, kamar bersih, respon cepat.",negative,True
11741_bt,11741,"Pengalaman istri saya sangat menyebalkan sehingga istri saya sedang tersapu di sini, bagian pelayanan kebersihan kamar mandi tidak dibersihkan sama sekali, tidak sembuh, itu mulai sakit dari bau kamar mandi.",negative,True
11768_bt,11768,"Layanan ini lambat, kelas pertama, tapi AC tidak dingin sama sekali, jadwal visa dokter terburu-buru, bukan penjelasan maksimum dan menjawab pertanyaan pasien.",negative,True
11785_bt,11785,Anakku di Ogd tadi malam. Maret 07. Aku sangat kecewa dengan dokternya.,negative,True
11786_bt,11786,"Tempat parkir agak pendek pada kendaraan mobil, layanan kecepatan, dokter ramah, perawat ramah, """,negative,True
11804_bt,11804,Selalu merekomendasikan pasangan keluarga medis.,negative,True
11807_bt,11807,"Tidak ada yang salah dengan RS sari belas kasih, dari tunggal untuk memiliki dua anak, sekarang lahir anak kedua di kamar 3010, layanan dari perawat, dokter haski dan yang lain. untuk berkonsultasi bpjs dan masalah bpjs juga membantu.",negative,True
11808_bt,11808,Tanya dia keluar lagi untuk keamanan. Wanita yang ibunya terlalu kuat. Bicaralah dengan pasien.,negative,True
11821_bt,11821,"Awal adalah karena dari pukes April 25.
Rumah sakit terdekat adalah sumber waras.
Kemudian dijadwalkan untuk 9 Juli 2024. Tapi ternyata
Pada tanggal 9 Juli dokter itu cuti. aku
Datang lagi 11 Juli 2024 ke sumber rs.
waras. setelah menunggu terlalu lama
2 bulan lagi. Tapi tidak sama.
Sekali dalam perjalanan gigi saya oleh dokter
Dr Marsono, sp.bm. diperintahkan untuk datang.
Tanggal 23 Juli 2024. Apa yang kulakukan?
Pergi ke sana lagi. Aku sudah kecewa dengan
Layanan. Sejujurnya aku sangat kecewa.
Karena dokter dan perawat tidak bisa.
Menghargai waktu pasien, saya merasa
sudah membuang-buang waktu saya untuk
datang ke rumah sakit sumber waras. Apa?
Karena aku pengguna bpjs? My bpjs too
Tidak bebas untuk dibayar oleh kantor.
Jujur, aku sangat kecewa. Dua bulan lebih seperti
Tidak ada waktu untuk limbah. Tidak sangat ramah.
Layanan sekali.",negative,True
11827_bt,11827,Maaf untuk bertanya apakah kontrol pasien harus menunggu berjam-jam? Apa yang terjadi pagi ini? Aku sudah dijadwalkan untuk kontrol pukul 7 pagi. Tapi lihat sekitar jam 11: 30.,negative,True
11834_bt,11834,Sore ini aku mengirim paket ke kerabatku yang dirawat di rumah sakit tapi orang itu tidak tersedia. Tak bisakah kau bawa ke meja keamanan? Aku dapat informasi dari kurir yang mengirimkannya.,negative,True
11838_bt,11838,Ini seharusnya untuk memanggil nomor apotek. Tidak terlalu keras. Tidak terlalu keras.,negative,True
11847_bt,11847,"Layanan lab buruk. Mereka mengatakan mereka akan email Anda hasilnya dan hanya butuh dua jam, tapi aku belum menerimanya sampai sekarang. Ponselku tapi tak ada yang mengangkat.",negative,True
11848_bt,11848,"Dengan kemitraan mengejek darurat, tidak responsif, telah datang ke rumah sakit, panggilan dll. Jawabannya sangat sederhana, 3 bagian cuti dan sebagainya. Sampai ia meminta informasi bahwa panggilan langsung terganggu. Hanya membiarkannya turun, dan kemudian pergi ke posting.",negative,True
11865_bt,11865,"Hai. Aku ingin berbagi pengalamanku dengan istri Dr. Ghihendra. Pertama kali aku berkonsultasi tentang rasa sakit yang kurasakan, dia bisa memberiku solusi, dan aku juga langsung percaya pada Dr. Ghikmah karena kenyamanan percakapan, sikap dr.",negative,True
11874_bt,11874,"Pengobatan di klinik eksekutif sangat nyaman, layanan cepat, tempat itu bersih, dan perawat ramah.",negative,True
11881_bt,11881,"Layanan yang bagus, staf, karyawan sampai keamanan. Bagus, kaku untuk perawat poli.",negative,True
11887_bt,11887,"Sumpah jasanya sangat baik..
Merawat mereka tapi layanan VIP.",negative,True
11888_bt,11888,"Ini tangkapan panjang! Aku pergi ke tempat yang sepi, tapi prosesnya sudah lama. Aku memberikannya kepada Anda dari awal dan kartu asuransi. Tapi perawat bilang tidak apa-apa. Kalau begitu urus semuanya. Pada akhirnya, saya ingin membayar obat dengan kartu.",negative,True
11895_bt,11895,"Layanan terburuk, sudah tahu tifus dari 10: 30 mengambil tes darah baru saja keluar. Hasil di 12.30 masih X-ray pada titik ini. Itu membunuh pasien.",negative,True
11897_bt,11897,"Tidak rumah sakit ini kecuali Anda harus.
Masalahnya adalah dengan rumah sakit: dokter baik. Dokter buruk.
Abis Rothia
mulai dari sistem ke mesin ke tempat ke kafe
Semua omong kosong itu.",negative,True
11902_bt,11902,"Layanan yang baik tetap terjaga. Nah, semgga depan semakin baik dan lebih baik.",negative,True
11917_bt,11917,"Banyak fasilitas yang sudah tidak layak, tapi masih dalam pelayanan.",negative,True
11929_bt,11929,Kurang siap untuk operasi mulut.,negative,True
11933_bt,11933,Layanan lambat untuk kembali ke lain Rs dari 7: 00 sampai 4: 00 pagi ketika pasien sudah mendesak.,negative,True
11934_bt,11934,Terima kasih Tuhan. Istriku melahirkan di RS.,negative,True
11940_bt,11940,"Sebuah rumah sakit yang bertujuan untuk membantu orang miskin, sehingga murah dan dapat menerima tanpa dibuat sulit. Untuk fasilitas sendiri, cukup lengkap, baik dijaga kebersihan, dan paling keren dari perawat tidak mendiskriminasi pasien,",negative,True
11945_bt,11945,"pengalaman di 7506 selama perawatan, adik vinica yelina selalu memberikan layanan yang sangat ramah. Semua staf bergerak cepat.. Jauhkan kayu yang baik!",negative,True
11952_bt,11952,"Pelayanan yang bagus, dokter yang baik.",negative,True
11954_bt,11954,Terima kasih atas pengobatannya. Istri saya lahir dengan slats.,negative,True
11957_bt,11957,"Permisi, periksa rahim. Tidak bisa mengeluh. Aku hampir menikah dalam cinta.",negative,True
11959_bt,11959,"Pertumbuhan mendesak, motto: kualitas cepat ramah.
Tuntutan untuk pertumbuhan, kebijakan: ramah, cepat dan memenuhi syarat.",negative,True
11962_bt,11962,"Ini adalah layanan yang mengerikan, dibandingkan dengan ibuku rSpad garot suberoto jauh, aku takut. Ibu saya telah pensiun sehingga dia tidak bisa pergi ke sana lagi, sehingga buruk bagi orang-orang yang menggunakan semacam omong kosong sepanjang waktu di kantor.",negative,True
11963_bt,11963,"Keamanan di Ipd perlu dibangun lagi. Aku memintanya untuk naik ke lantai dua. Aku bertanya di mana dia menunjuk tangga dekat pintu masuk, ketika itu dibatasi.",negative,True
11967_bt,11967,Aku senang dengan pelayanan di rumah sakit ghra kedoya. Sangat ramah dan cepat.,negative,True
11977_bt,11977,Aku sangat kecewa. Layanan perawat sangat buruk. Anakku punya denyut nadi.,negative,True
11983_bt,11983,"Aku bukan pasien baru dari awal rumah sakit medis. Dulu itu pelayanan yang bagus, tapi tidak seperti orang tua tidak memiliki sopan santun.",negative,True
11984_bt,11984,Layanan rendah hati.,negative,True
11994_bt,11994,"Layanan. Oke, sedikit lebih higienis. Disarankan untuk menambahkan fasilitas pembersihan jika Anda tidak memiliki energi pembersih.",negative,True
12000_bt,12000,pekerja kesehatan tidak mengerti sistem di rumah sakit saya datang dengan masuknya demam tinggi untuk igd saya meminta perawat bisa menggunakan bpjs tidak ada kata perawat akhirnya bisa pergi dan mendapatkan dokter diperiksa,negative,True
12002_bt,12002,"Sudah di sini dua kali, itu sudah bagus, itu bagus, bisa beristirahat, petugas, perawat dan dokter ramah, tempat ini bagus, kamar mandi bersih, makanan yang bagus, tapi agak membosankan terlalu lama.",negative,True
12003_bt,12003,layanan ramah dan nyaman,negative,True
12013_bt,12013,Rumah sakit terlalu kecil. Parkir terlalu kecil. Terlalu sempit.,negative,True
12018_bt,12018,Kurang ramah.,negative,True
12045_bt,12045,"Rumah sakit, layanan, apoteker Mr Leo begitu ramah, begitu rendah-kunci.",negative,True
12057_bt,12057,"Aku akan membawa orang tuaku untuk menjalani scan. Tempat ini tenang, staf cepat dan ramah.",negative,True
12067_bt,12067,Seluruh pengalaman yang baik. Kecuali nyonya membutuhkan waktu.,negative,True
12099_bt,12099,"Untuk layanan. Bagus, ramah. Temui dokter. Satu-satunya hal yang hilang, meja perawatan begitu keras sehingga kaya di pasar, apakah ada orang di atas meja itu. Mereka tidak berpikir di depan pasien... mereka tertawa begitu banyak.",negative,True
12103_bt,12103,"Aku baru tahu ada rumah sakit di sini. Lima hari di Universitas Covid- 19.
Dan dokter ramah dan ingin mendengar keluhan pasien.
Perawat itu ramah.
Layanannya bagus.
Ruangan ini bersih.",negative,True
12108_bt,12108,Dokter asli tidak cukup baik untuk meminta surat. Sulit untuk meminta belas kasihan di Pukestmas. Sangat mudah.,negative,True
12118_bt,12118,"Layanan terbaik yang pernah ada! Kali ini temukan rumah sakit dengan layanan utama, tak salah memilih rumah sakit!",negative,True
12120_bt,12120,Terima Allah layanan di sini begitu baik dan ramah.,negative,True
12121_bt,12121,Aku sudah lama melahirkan.,negative,True
12122_bt,12122,"Layanan yang sangat buruk. Di setiap toilet tidak ada tisu,",negative,True
12128_bt,12128,Para bidan bersahabat. Ini tidak cukup baik untuk pembuluh darah. Tiga suntikan dengan cara kasar. Istrinya kesakitan dan kesakitan. Yang membuatnya aneh bahwa rumah sakit masih melamar selama 30 menit dan 700 ribu tunai. Seperti pasien ingin melarikan diri.,negative,True
12132_bt,12132,"Mulai dari pintu masuk terasa nyaman, saudara perempuan, dokter dan karyawan lainnya adalah ramah, pasien publik terhormat dan bpjs, berhasil terus melanjutkan depok primaya",negative,True
12138_bt,12138,"Layanan sangat bagus, tempat juga bagus",negative,True
12144_bt,12144,"Kebersihan adalah masalah bagi kebanyakan rumah sakit di India, termasuk rumah sakit ini.",negative,True
12145_bt,12145,"Malam ini, 8 Januari 2024. Anakku seksi. 41.9 centigrade.",negative,True
12146_bt,12146,Layanan yang bagus. Respon cepat. Dan perawat itu sopan.,negative,True
12150_bt,12150,Terima kasih... atas namamu.,negative,True
12157_bt,12157,"Layanan ini bobrok!! Hasil pcr dijanjikan jam 6 besok setelah tes paling lambat tapi sampai setengah jam 7 sore belum ada tanggapan! pada telepon yang belum terjawab, pada whatsapp tidak dikembalikan, ketika admin online!!! Janji adalah super buruk!",negative,True
12158_bt,12158,"Ketika saya mengeluarkan jarum I.V. saya, itu jauh berbeda ketika saya diperlakukan secara pribadi.",negative,True
12162_bt,12162,Ini sistem yang sangat mengecewakan! Apa-apaan ini? Bukankah seharusnya 58? Mengapa 59 pergi dulu? Sementara aku menunggu di sini dari 25 antrian!,negative,True
12168_bt,12168,"Dari pintu masuk. Tolong minta keamanan. Jika k idd.
Itu tidak akan terjadi.
Kemudian pergi melalui lagi. Terus bertanya lagi. Dia berpura-pura mendengarkan.
Begitu lama ad kurus perawat dan kami meminta bantuan. Terus bicara. Ya.
Dan ada layanan pembersihan bersih. Aku meminta perawat untuk memanggil selang oksigen. Dia hanya mengatakan dia tidak akan memanggil perawatnya.
Ada pelayan datang untuk tabung oksigen dan meminta bantuan. Dia sudah mati dan dia tidak datang.
Dan sejak jam 6: 00, 50 pagi, aku belum memeriksanya.
Masalahnya, itu adalah pasien bayi.
Anw yang menangani I.V. berdarah. Tolong jaga kebersihan kami. Tidak pernah tahu apakah itu darah infeksi.",negative,True
12170_bt,12170,Layanan R yang baik dan keamanan.,negative,True
12177_bt,12177,"Perawatan anak, staf yang ramah, fasilitas yang bagus.",negative,True
12204_bt,12204,"Layanan farmasi terlalu pendek, sudah terlambat untuk judes2 untuk mengambil obat, analisis buruk.",negative,True
12214_bt,12214,"Sayang sekali aku baru. Belum lama, tapi kenapa fasilitasnya begitu jelek?",negative,True
12225_bt,12225,"Makanan, pelayanan yang baik. Ruangan ini sangat bersih.",negative,True
12227_bt,12227,"Untuk layanan. Oke, rincian sangat perseptif dan membantu. Perawat itu ramah.",negative,True
12237_bt,12237,Merebus online. Bahkan tidak mendekati. Aku bukan pasien.,negative,True
12253_bt,12253,Saya kecewa bahwa ibu saya 2 kali lebih dari dan 2 mengatakan kuota sudah habis karena dokter telah pulang.,negative,True
12259_bt,12259,"terlalu lama, dua jam sebelum menunggu obatnya. Totalnya lebih dari 4 jam untuk pengobatan.",negative,True
12260_bt,12260,"Satu. Perawat tidak aktif, pasien yang pertama kali tinggal di tidak diberitahu tentang prosedur pengembalian, pasien dan keluarga bingung. 2. ketika ac menyalakan debu.",negative,True
12273_bt,12273,"Aku tahu prioritas di akhir baris, tapi itu prioritas buruk kita untuk berada di baris jam 6 pagi.",negative,True
12298_bt,12298,"Layanan buruk, keamanan di ruang pengiriman.",negative,True
12305_bt,12305,Aku akan memberimu lima bintang setidaknya dengan komentar di lantai bawah. dsinu hanya diperpanjang referensi untuk palsu baru.. Sistem ini rumit. Bye.,negative,True
12306_bt,12306,"Sepertinya RS perlu pergi ke layanan kesehatan pada perawat mengerikan nya, orang sakit terluka oleh perilaku layanan mereka, itu mengerikan. Tidak punya sopan santun.",negative,True
12315_bt,12315,"Pertama kali saya datang ke sini untuk mendapatkan daftar medis, saya meminta ibu gemuk pada pendaftaran.",negative,True
12318_bt,12318,"Jika Anda mengatakan bahwa ibumu mencintai rumah sakit yang buruk, pasien belum sehat selama tiga hari.",negative,True
12337_bt,12337,"Dr Praktis secara khusus neurologi dari jadwal praktek dr.irwan Senin, 7 Oktober 2021 sangat buruk. Daftar urutan 8: 30 saya di bawah 10 sampai 11: 30 belum datang di ruang latihan menunggu begitu lama. Harap menghargai pasien terlambat selama satu jam. Tapi ini sudah tiga jam. Tidak ada pengobatan farmasi.",negative,True
12385_bt,12385,Layanan benar-benar menyebalkan datang dari 04: 00 untuk mengatur 7 dokter masih belum datang menunggu lagi dan lagi. Ternyata dokter tidak muncul. Itu terlalu banyak. Tidak ingat.,negative,True
12386_bt,12386,Jam 8 belum masuk ke ruang tamu kelas satu. Perawat tidak komunikatif.,negative,True
12391_bt,12391,"Layanan sangat buruk, keponakan saya memasuki gid dari 03: 00. Tidak ada aksi di 06: 00",negative,True
12402_bt,12402,"Saya pertama kali mendapat kesan yang sangat marah, diagnosis x-ray dengan analisis yang salah dari dokter dan petugas x-ray perlu belajar lagi. Hati-hati untuk tidak memilih rumah sakit, memperbaiki besar dan harga mahal di sini daripada rumah sakit besar lainnya terlihat sama.",negative,True
12403_bt,12403,"Rumah sakit yang bagus di pusat kota. Terlihat bagus, interior baru, renovasi baru, pelayanan yang baik, sistem yang baik, mereka tampaknya mengambil tindakan serius untuk meningkatkan layanan mereka... kerja bagus!",negative,True
12409_bt,12409,Aku terlahir untuk menyerah. Aku punya vaksin covid. Dan begitu juga covid.,negative,True
12412_bt,12412,Hati-hati dengan pemicu istriku.,negative,True
12423_bt,12423,"Layanan itu mengerikan. Hanya meminta lubang pantat harus menunggu lebih dari dua jam. Jika kau menyuruhku kembali ke sini, aku tidak akan kembali.",negative,True
12427_bt,12427,"Layanan cukup baik, tapi tidak banyak masuk dan keluar dari parkir.",negative,True
12447_bt,12447,"Rumah sakit terburuk yang pernah kutemui. - Seperti apatis, bagaimana bisa?",negative,True
12449_bt,12449,"Kotor dan bau toilet, kita menunggu sampai dokter kulit pagi selesai op nya.",negative,True
12451_bt,12451,Petugas di kantor pendaftaran mata terlalu lambat untuk bergerak. Banyak pasien yang menumpuk selama layanan. Layanan perawat sudah lama... Ini yang lama.,negative,True
12453_bt,12453,Dokter terlalu informatif. Terlalu dingin. Tidak ramah.,negative,True
12454_bt,12454,"Selamat sore, manajemen rs.melia cibur.",negative,True
12456_bt,12456,(Rumah sakit bangunan),negative,True
12460_bt,12460,"Melahirkan anak pertama di sini, pelayanan ramah, fasilitas barisan depan. pemulihan untuk melahirkan di sini",negative,True
12462_bt,12462,"Layanan tidak terlalu baik, staf pendaftaran untuk pasien tua dan pekerjaan baru lambat, tidak cepat, melakukan telur
Staf resepsionis di gedung Mhcu lambat dan tidak mengerti produk, serta staf di resepsionis utama tidak ramah.",negative,True
12468_bt,12468,"Layanan gercep, respon cepat admin dari petugas awal ramah dan informatif dari awal. Tolong menyambut keselamatan perawat ke perawat / dokter, seluruh udh oktu bgtu",negative,True
12474_bt,12474,"Manajemen buruk, jadwal terapi kalender, perawat dipindahkan ke tempat lain, ketika pasien panjang. Bahkan ini adalah pasien tua, miskin gila.",negative,True
12487_bt,12487,"Dari lingkaran jiwa, itu hanya pemeriksaan singkat. Menunggu obat untuk mendapatkan stres, untuk apotek untuk menambahkan lebih banyak orang.",negative,True
12488_bt,12488,"Jangan membawa orang-orang yang memiliki penyakit parah. Rumah sakit terburuk yang pernah ada, kurang layanan, supergirl, jika kau ingin kembali ke rumah sakit lain karena suatu alasan.",negative,True
